payment_id,transaction_id,payment_method,amount_paid
24122,24122,Kartica,44.0
24123,24123,Kartica,73.66
24124,24124,Kartica,185.54
24125,24125,Gotovina,19.5
24126,24126,Kartica,132.76
24127,24127,Gotovina,139.05
24128,24128,Kartica,3.4
24129,24129,Gotovina,12.0
24130,24130,Kartica,5.6
24131,24131,Kartica,3.2
24132,24132,Kartica,31.98
24133,24133,Kartica,19.5
24134,24134,Gotovina,77.56
24135,24135,Gotovina,62.1
24136,24136,Gotovina,42.19
24137,24137,Kartica,103.28
24138,24138,Kartica,20.4
24139,24139,Gotovina,67.48
24140,24140,Kartica,62.55
24141,24141,Gotovina,9.5
24142,24142,Gotovina,6.0
24143,24143,Kartica,6.5
24144,24144,Kartica,34.0
24145,24145,Gotovina,45.09
24146,24146,Gotovina,51.96
24147,24147,Gotovina,37.9
24148,24148,Kartica,26.48
24149,24149,Kartica,7.0
24150,24150,Kartica,8.5
24151,24151,Gotovina,48.07
24152,24152,Kartica,17.5
24153,24153,Gotovina,38.97
24154,24154,Gotovina,23.79
24155,24155,Kartica,2.2
24156,24156,Kartica,22.4
24157,24157,Kartica,80.59
24158,24158,Kartica,7.5
24159,24159,Kartica,28.1
24160,24160,Gotovina,15.7
24161,24161,Gotovina,16.0
24162,24162,Kartica,11.4
24163,24163,Kartica,35.9
24164,24164,Kartica,21.69
24165,24165,Kartica,13.5
24166,24166,Kartica,129.86
24167,24167,Gotovina,42.0
24168,24168,Gotovina,2.5
24169,24169,Gotovina,119.97
24170,24170,Kartica,61.65
24171,24171,Kartica,221.97
24172,24172,Kartica,49.4
24173,24173,Kartica,5.0
24174,24174,Kartica,7.5
24175,24175,Kartica,101.2
24176,24176,Gotovina,200.52
24177,24177,Kartica,114.95
24178,24178,Kartica,60.66
24179,24179,Gotovina,20.5
24180,24180,Kartica,29.5
24181,24181,Gotovina,83.98
24182,24182,Kartica,28.3
24183,24183,Gotovina,46.9
24184,24184,Gotovina,8.4
24185,24185,Kartica,6.8
24186,24186,Kartica,39.1
24187,24187,Kartica,44.28
24188,24188,Kartica,126.48
24189,24189,Gotovina,84.06
24190,24190,Kartica,29.7
24191,24191,Kartica,8.9
24192,24192,Kartica,18.7
24193,24193,Kartica,78.38
24194,24194,Kartica,31.9
24195,24195,Gotovina,48.3
24196,24196,Kartica,65.27
24197,24197,Kartica,52.5
24198,24198,Gotovina,3.0
24199,24199,Kartica,51.3
24200,24200,Gotovina,36.3
24201,24201,Gotovina,37.75
24202,24202,Kartica,34.1
24203,24203,Gotovina,27.7
24204,24204,Kartica,54.2
24205,24205,Gotovina,15.0
24206,24206,Gotovina,39.1
24207,24207,Gotovina,35.9
24208,24208,Gotovina,40.9
24209,24209,Kartica,12.5
24210,24210,Gotovina,80.85
24211,24211,Kartica,72.18
24212,24212,Gotovina,48.67
24213,24213,Kartica,2.5
24214,24214,Kartica,7.2
24215,24215,Gotovina,35.9
24216,24216,Gotovina,73.5
24217,24217,Kartica,4.4
24218,24218,Kartica,19.5
24219,24219,Kartica,213.79
24220,24220,Gotovina,51.3
24221,24221,Kartica,44.1
24222,24222,Kartica,37.0
24223,24223,Gotovina,80.95
24224,24224,Kartica,32.4
24225,24225,Gotovina,22.69
24226,24226,Kartica,68.17
24227,24227,Gotovina,10.0
24228,24228,Gotovina,27.0
24229,24229,Gotovina,22.8
24230,24230,Gotovina,9.3
24231,24231,Gotovina,215.97
24232,24232,Kartica,26.9
24233,24233,Kartica,41.8
24234,24234,Kartica,71.3
24235,24235,Kartica,31.4
24236,24236,Gotovina,55.16
24237,24237,Gotovina,80.44
24238,24238,Gotovina,59.86
24239,24239,Kartica,85.13
24240,24240,Kartica,30.1
24241,24241,Gotovina,57.6
24242,24242,Kartica,180.66
24243,24243,Kartica,42.2
24244,24244,Kartica,51.67
24245,24245,Gotovina,12.5
24246,24246,Gotovina,22.4
24247,24247,Gotovina,12.5
24248,24248,Gotovina,21.99
24249,24249,Gotovina,31.1
24250,24250,Gotovina,47.46
24251,24251,Kartica,22.0
24252,24252,Kartica,27.4
24253,24253,Gotovina,30.4
24254,24254,Gotovina,124.0
24255,24255,Gotovina,95.09
24256,24256,Gotovina,126.27
24257,24257,Kartica,34.5
24258,24258,Kartica,33.6
24259,24259,Gotovina,5.4
24260,24260,Gotovina,25.5
24261,24261,Gotovina,36.57
24262,24262,Kartica,5.5
24263,24263,Kartica,4.9
24264,24264,Kartica,46.5
24265,24265,Gotovina,30.2
24266,24266,Gotovina,61.9
24267,24267,Kartica,11.7
24268,24268,Kartica,37.1
24269,24269,Gotovina,65.9
24270,24270,Kartica,60.09
24271,24271,Gotovina,2.1
24272,24272,Kartica,33.0
24273,24273,Gotovina,306.97
24274,24274,Gotovina,17.99
24275,24275,Gotovina,24.0
24276,24276,Kartica,1.5
24277,24277,Gotovina,90.78
24278,24278,Gotovina,100.36
24279,24279,Kartica,37.17
24280,24280,Gotovina,49.2
24281,24281,Kartica,53.16
24282,24282,Gotovina,3.9
24283,24283,Kartica,33.45
24284,24284,Kartica,29.78
24285,24285,Gotovina,45.4
24286,24286,Kartica,12.8
24287,24287,Kartica,218.53
24288,24288,Kartica,66.68
24289,24289,Kartica,40.7
24290,24290,Kartica,67.3
24291,24291,Kartica,2.2
24292,24292,Kartica,7.0
24293,24293,Gotovina,19.5
24294,24294,Kartica,34.95
24295,24295,Gotovina,13.6
24296,24296,Kartica,28.6
24297,24297,Gotovina,12.5
24298,24298,Kartica,14.6
24299,24299,Gotovina,6.5
24300,24300,Kartica,40.97
24301,24301,Kartica,7.2
24302,24302,Kartica,8.4
24303,24303,Kartica,37.0
24304,24304,Kartica,14.6
24305,24305,Kartica,49.0
24306,24306,Kartica,27.96
24307,24307,Gotovina,35.6
24308,24308,Gotovina,38.1
24309,24309,Gotovina,25.7
24310,24310,Gotovina,5.8
24311,24311,Gotovina,39.08
24312,24312,Kartica,16.39
24313,24313,Kartica,57.94
24314,24314,Kartica,5.6
24315,24315,Kartica,20.69
24316,24316,Kartica,64.65
24317,24317,Gotovina,28.1
24318,24318,Gotovina,35.46
24319,24319,Kartica,137.95
24320,24320,Kartica,44.4
24321,24321,Kartica,129.96
24322,24322,Gotovina,153.28
24323,24323,Gotovina,2.2
24324,24324,Gotovina,44.1
24325,24325,Gotovina,123.06
24326,24326,Gotovina,16.8
24327,24327,Gotovina,3.3
24328,24328,Gotovina,22.7
24329,24329,Gotovina,16.5
24330,24330,Kartica,9.8
24331,24331,Gotovina,0.8
24332,24332,Gotovina,25.9
24333,24333,Gotovina,126.95
24334,24334,Kartica,69.99
24335,24335,Gotovina,27.4
24336,24336,Gotovina,22.9
24337,24337,Kartica,30.3
24338,24338,Gotovina,46.96
24339,24339,Kartica,68.4
24340,24340,Kartica,20.49
24341,24341,Gotovina,25.3
24342,24342,Kartica,13.8
24343,24343,Gotovina,32.4
24344,24344,Gotovina,10.4
24345,24345,Gotovina,51.0
24346,24346,Kartica,2.0
24347,24347,Gotovina,20.5
24348,24348,Kartica,22.9
24349,24349,Gotovina,59.98
24350,24350,Gotovina,25.0
24351,24351,Kartica,20.0
24352,24352,Kartica,5.5
24353,24353,Kartica,30.3
24354,24354,Gotovina,56.18
24355,24355,Kartica,6.6
24356,24356,Kartica,142.17
24357,24357,Kartica,8.7
24358,24358,Kartica,7.5
24359,24359,Kartica,44.7
24360,24360,Kartica,11.7
24361,24361,Kartica,25.3
24362,24362,Gotovina,11.5
24363,24363,Kartica,48.2
24364,24364,Gotovina,40.0
24365,24365,Gotovina,56.7
24366,24366,Kartica,21.6
24367,24367,Gotovina,22.8
24368,24368,Gotovina,31.8
24369,24369,Gotovina,19.3
24370,24370,Kartica,42.8
24371,24371,Kartica,11.4
24372,24372,Gotovina,22.7
24373,24373,Kartica,3.5
24374,24374,Gotovina,49.1
24375,24375,Gotovina,177.86
24376,24376,Gotovina,52.2
24377,24377,Kartica,51.6
24378,24378,Kartica,90.7
24379,24379,Kartica,64.95
24380,24380,Kartica,50.38
24381,24381,Gotovina,72.37
24382,24382,Kartica,83.87
24383,24383,Kartica,2.0
24384,24384,Kartica,2.8
24385,24385,Kartica,289.6
24386,24386,Gotovina,5.0
24387,24387,Kartica,11.49
24388,24388,Kartica,12.8
24389,24389,Kartica,29.8
24390,24390,Kartica,29.6
24391,24391,Gotovina,14.5
24392,24392,Kartica,25.5
24393,24393,Gotovina,10.5
24394,24394,Gotovina,10.5
24395,24395,Gotovina,12.0
24396,24396,Gotovina,50.4
24397,24397,Gotovina,59.1
24398,24398,Gotovina,12.5
24399,24399,Gotovina,46.8
24400,24400,Gotovina,17.5
24401,24401,Kartica,93.56
24402,24402,Kartica,29.9
24403,24403,Kartica,39.09
24404,24404,Kartica,27.96
24405,24405,Kartica,19.2
24406,24406,Gotovina,4.4
24407,24407,Gotovina,20.6
24408,24408,Kartica,47.5
24409,24409,Gotovina,39.9
24410,24410,Kartica,64.5
24411,24411,Gotovina,41.1
24412,24412,Kartica,7.3
24413,24413,Kartica,141.96
24414,24414,Gotovina,29.29
24415,24415,Gotovina,98.47
24416,24416,Gotovina,16.5
24417,24417,Gotovina,62.47
24418,24418,Kartica,60.99
24419,24419,Kartica,11.1
24420,24420,Gotovina,44.97
24421,24421,Kartica,1.1
24422,24422,Kartica,41.2
24423,24423,Kartica,15.5
24424,24424,Gotovina,21.18
24425,24425,Kartica,90.77
24426,24426,Gotovina,32.8
24427,24427,Gotovina,6.6
24428,24428,Kartica,50.0
24429,24429,Kartica,60.66
24430,24430,Gotovina,99.97
24431,24431,Gotovina,38.47
24432,24432,Gotovina,48.2
24433,24433,Gotovina,8.0
24434,24434,Gotovina,514.05
24435,24435,Gotovina,37.5
24436,24436,Gotovina,55.6
24437,24437,Gotovina,58.0
24438,24438,Kartica,14.0
24439,24439,Kartica,1.9
24440,24440,Kartica,10.4
24441,24441,Kartica,77.0
24442,24442,Gotovina,45.4
24443,24443,Kartica,83.25
24444,24444,Gotovina,133.3
24445,24445,Kartica,63.24
24446,24446,Gotovina,24.98
24447,24447,Kartica,63.7
24448,24448,Gotovina,84.45
24449,24449,Kartica,101.09
24450,24450,Gotovina,37.7
24451,24451,Gotovina,36.7
24452,24452,Gotovina,38.0
24453,24453,Kartica,6.0
24454,24454,Kartica,82.63
24455,24455,Gotovina,125.84
24456,24456,Kartica,12.99
24457,24457,Gotovina,35.6
24458,24458,Kartica,166.96
24459,24459,Kartica,61.28
24460,24460,Gotovina,18.8
24461,24461,Gotovina,51.25
24462,24462,Kartica,279.95
24463,24463,Kartica,47.35
24464,24464,Gotovina,34.3
24465,24465,Gotovina,44.5
24466,24466,Gotovina,28.1
24467,24467,Kartica,39.7
24468,24468,Kartica,62.69
24469,24469,Kartica,9.0
24470,24470,Kartica,10.0
24471,24471,Kartica,72.85
24472,24472,Kartica,18.5
24473,24473,Kartica,53.3
24474,24474,Kartica,6.5
24475,24475,Kartica,8.4
24476,24476,Gotovina,186.96
24477,24477,Kartica,3.9
24478,24478,Gotovina,10.2
24479,24479,Kartica,49.4
24480,24480,Gotovina,44.37
24481,24481,Kartica,138.08
24482,24482,Gotovina,16.2
24483,24483,Gotovina,179.35
24484,24484,Gotovina,25.5
24485,24485,Kartica,28.2
24486,24486,Gotovina,143.46
24487,24487,Kartica,54.48
24488,24488,Kartica,49.96
24489,24489,Kartica,2.9
24490,24490,Kartica,4.4
24491,24491,Gotovina,36.79
24492,24492,Kartica,95.47
24493,24493,Gotovina,126.86
24494,24494,Gotovina,69.49
24495,24495,Gotovina,9.99
24496,24496,Gotovina,158.93
24497,24497,Kartica,114.48
24498,24498,Gotovina,127.25
24499,24499,Kartica,25.5
24500,24500,Kartica,70.79
24501,24501,Gotovina,88.15
24502,24502,Gotovina,7.8
24503,24503,Kartica,14.3
24504,24504,Kartica,53.5
24505,24505,Kartica,2.6
24506,24506,Gotovina,61.16
24507,24507,Gotovina,63.57
24508,24508,Kartica,72.3
24509,24509,Kartica,72.08
24510,24510,Kartica,105.0
24511,24511,Kartica,33.46
24512,24512,Kartica,13.7
24513,24513,Kartica,51.1
24514,24514,Kartica,52.4
24515,24515,Kartica,24.1
24516,24516,Kartica,48.1
24517,24517,Kartica,6.0
24518,24518,Gotovina,4.2
24519,24519,Kartica,19.2
24520,24520,Kartica,102.35
24521,24521,Gotovina,15.6
24522,24522,Gotovina,53.98
24523,24523,Gotovina,16.0
24524,24524,Kartica,40.4
24525,24525,Kartica,24.4
24526,24526,Kartica,45.98
24527,24527,Kartica,13.3
24528,24528,Kartica,30.5
24529,24529,Gotovina,26.6
24530,24530,Gotovina,268.05
24531,24531,Kartica,83.28
24532,24532,Gotovina,64.48
24533,24533,Gotovina,11.2
24534,24534,Kartica,54.77
24535,24535,Kartica,38.3
24536,24536,Kartica,21.4
24537,24537,Gotovina,94.08
24538,24538,Gotovina,35.19
24539,24539,Kartica,38.95
24540,24540,Gotovina,263.26
24541,24541,Kartica,58.98
24542,24542,Kartica,47.8
24543,24543,Kartica,45.97
24544,24544,Kartica,122.43
24545,24545,Kartica,32.6
24546,24546,Gotovina,5.5
24547,24547,Gotovina,16.5
24548,24548,Kartica,119.96
24549,24549,Gotovina,32.9
24550,24550,Gotovina,44.3
24551,24551,Gotovina,72.46
24552,24552,Kartica,67.2
24553,24553,Kartica,81.84
24554,24554,Kartica,51.69
24555,24555,Kartica,41.3
24556,24556,Gotovina,21.2
24557,24557,Gotovina,45.9
24558,24558,Gotovina,68.96
24559,24559,Kartica,27.9
24560,24560,Kartica,11.8
24561,24561,Kartica,23.6
24562,24562,Gotovina,26.97
24563,24563,Kartica,45.0
24564,24564,Kartica,111.47
24565,24565,Gotovina,45.7
24566,24566,Gotovina,23.0
24567,24567,Kartica,35.4
24568,24568,Gotovina,12.99
24569,24569,Kartica,71.6
24570,24570,Kartica,27.1
24571,24571,Kartica,19.99
24572,24572,Kartica,2.9
24573,24573,Kartica,9.6
24574,24574,Kartica,105.07
24575,24575,Gotovina,25.7
24576,24576,Kartica,23.9
24577,24577,Gotovina,66.45
24578,24578,Gotovina,42.18
24579,24579,Gotovina,131.36
24580,24580,Kartica,45.99
24581,24581,Gotovina,49.95
24582,24582,Kartica,26.5
24583,24583,Kartica,1.8
24584,24584,Gotovina,24.5
24585,24585,Gotovina,31.3
24586,24586,Gotovina,59.2
24587,24587,Gotovina,64.3
24588,24588,Gotovina,36.5
24589,24589,Kartica,24.95
24590,24590,Kartica,81.58
24591,24591,Gotovina,12.8
24592,24592,Gotovina,14.5
24593,24593,Gotovina,1.1
24594,24594,Kartica,15.5
24595,24595,Gotovina,15.9
24596,24596,Gotovina,21.0
24597,24597,Kartica,49.95
24598,24598,Kartica,14.6
24599,24599,Kartica,63.46
24600,24600,Gotovina,120.02
24601,24601,Kartica,10.2
24602,24602,Gotovina,62.7
24603,24603,Gotovina,74.47
24604,24604,Kartica,27.7
24605,24605,Gotovina,59.0
24606,24606,Kartica,6.0
24607,24607,Gotovina,119.95
24608,24608,Gotovina,65.95
24609,24609,Gotovina,23.4
24610,24610,Kartica,36.08
24611,24611,Kartica,11.7
24612,24612,Gotovina,56.17
24613,24613,Kartica,9.8
24614,24614,Gotovina,6.7
24615,24615,Gotovina,19.39
24616,24616,Gotovina,16.0
24617,24617,Gotovina,56.08
24618,24618,Gotovina,22.3
24619,24619,Kartica,37.6
24620,24620,Kartica,21.2
24621,24621,Kartica,98.86
24622,24622,Gotovina,77.78
24623,24623,Kartica,33.48
24624,24624,Gotovina,8.1
24625,24625,Gotovina,10.5
24626,24626,Gotovina,315.82
24627,24627,Gotovina,16.7
24628,24628,Kartica,24.6
24629,24629,Gotovina,39.96
24630,24630,Kartica,5.3
24631,24631,Kartica,6.0
24632,24632,Gotovina,49.8
24633,24633,Gotovina,85.66
24634,24634,Kartica,31.5
24635,24635,Gotovina,118.77
24636,24636,Kartica,37.68
24637,24637,Gotovina,99.95
24638,24638,Kartica,40.0
24639,24639,Kartica,81.6
24640,24640,Kartica,3.9
24641,24641,Kartica,24.5
24642,24642,Gotovina,9.6
24643,24643,Kartica,98.83
24644,24644,Kartica,14.4
24645,24645,Gotovina,12.4
24646,24646,Kartica,19.77
24647,24647,Kartica,201.82
24648,24648,Kartica,43.3
24649,24649,Kartica,121.85
24650,24650,Gotovina,44.1
24651,24651,Kartica,56.45
24652,24652,Kartica,86.26
24653,24653,Kartica,42.48
24654,24654,Kartica,50.28
24655,24655,Gotovina,27.5
24656,24656,Gotovina,47.59
24657,24657,Gotovina,5.0
24658,24658,Gotovina,39.56
24659,24659,Gotovina,9.6
24660,24660,Kartica,40.47
24661,24661,Kartica,43.46
24662,24662,Gotovina,43.09
24663,24663,Gotovina,15.98
24664,24664,Gotovina,43.1
24665,24665,Kartica,42.07
24666,24666,Kartica,31.4
24667,24667,Kartica,71.5
24668,24668,Gotovina,29.5
24669,24669,Kartica,15.7
24670,24670,Gotovina,183.16
24671,24671,Kartica,79.15
24672,24672,Gotovina,12.6
24673,24673,Gotovina,42.15
24674,24674,Kartica,38.19
24675,24675,Kartica,43.3
24676,24676,Kartica,38.4
24677,24677,Gotovina,96.4
24678,24678,Kartica,49.3
24679,24679,Gotovina,40.88
24680,24680,Gotovina,31.7
24681,24681,Gotovina,65.07
24682,24682,Kartica,9.8
24683,24683,Kartica,22.2
24684,24684,Gotovina,59.16
24685,24685,Gotovina,18.3
24686,24686,Kartica,82.55
24687,24687,Gotovina,4.5
24688,24688,Kartica,8.4
24689,24689,Gotovina,15.7
24690,24690,Kartica,73.65
24691,24691,Gotovina,38.0
24692,24692,Kartica,4.5
24693,24693,Gotovina,171.92
24694,24694,Kartica,46.9
24695,24695,Gotovina,23.5
24696,24696,Gotovina,39.96
24697,24697,Kartica,53.97
24698,24698,Gotovina,82.96
24699,24699,Kartica,18.2
24700,24700,Gotovina,12.0
24701,24701,Kartica,44.49
24702,24702,Gotovina,30.0
24703,24703,Gotovina,12.0
24704,24704,Gotovina,10.6
24705,24705,Kartica,8.9
24706,24706,Kartica,57.16
24707,24707,Gotovina,33.59
24708,24708,Kartica,14.2
24709,24709,Kartica,34.9
24710,24710,Gotovina,5.9
24711,24711,Kartica,61.18
24712,24712,Kartica,20.78
24713,24713,Gotovina,51.68
24714,24714,Kartica,29.5
24715,24715,Kartica,24.0
24716,24716,Kartica,22.9
24717,24717,Gotovina,5.5
24718,24718,Kartica,49.4
24719,24719,Kartica,26.1
24720,24720,Kartica,71.4
24721,24721,Kartica,27.1
24722,24722,Gotovina,7.2
24723,24723,Gotovina,23.6
24724,24724,Gotovina,7.0
24725,24725,Kartica,23.1
24726,24726,Gotovina,22.1
24727,24727,Gotovina,15.8
24728,24728,Gotovina,71.64
24729,24729,Gotovina,25.77
24730,24730,Kartica,2.2
24731,24731,Gotovina,27.96
24732,24732,Gotovina,9.0
24733,24733,Kartica,32.4
24734,24734,Gotovina,213.96
24735,24735,Gotovina,71.6
24736,24736,Kartica,50.6
24737,24737,Gotovina,22.2
24738,24738,Kartica,27.5
24739,24739,Gotovina,51.3
24740,24740,Kartica,33.2
24741,24741,Kartica,204.92
24742,24742,Gotovina,89.45
24743,24743,Kartica,16.8
24744,24744,Kartica,60.0
24745,24745,Gotovina,126.48
24746,24746,Gotovina,69.05
24747,24747,Gotovina,110.66
24748,24748,Kartica,20.4
24749,24749,Gotovina,16.1
24750,24750,Gotovina,33.5
24751,24751,Gotovina,103.88
24752,24752,Gotovina,77.87
24753,24753,Gotovina,65.47
24754,24754,Gotovina,20.48
24755,24755,Kartica,437.01
24756,24756,Kartica,43.7
24757,24757,Gotovina,7.6
24758,24758,Kartica,34.08
24759,24759,Kartica,45.7
24760,24760,Kartica,23.7
24761,24761,Kartica,5.9
24762,24762,Kartica,3.0
24763,24763,Kartica,2.2
24764,24764,Gotovina,7.5
24765,24765,Gotovina,38.5
24766,24766,Kartica,6.99
24767,24767,Gotovina,10.5
24768,24768,Gotovina,108.54
24769,24769,Kartica,42.2
24770,24770,Kartica,76.1
24771,24771,Kartica,101.05
24772,24772,Kartica,29.97
24773,24773,Kartica,14.0
24774,24774,Kartica,25.6
24775,24775,Gotovina,8.5
24776,24776,Kartica,9.9
24777,24777,Kartica,0.9
24778,24778,Gotovina,14.7
24779,24779,Kartica,45.6
24780,24780,Gotovina,221.55
24781,24781,Gotovina,46.7
24782,24782,Kartica,16.99
24783,24783,Kartica,15.4
24784,24784,Kartica,50.0
24785,24785,Kartica,65.48
24786,24786,Kartica,141.05
24787,24787,Gotovina,14.0
24788,24788,Gotovina,72.24
24789,24789,Gotovina,42.7
24790,24790,Gotovina,2.9
24791,24791,Gotovina,39.98
24792,24792,Kartica,28.5
24793,24793,Kartica,126.32
24794,24794,Gotovina,18.0
24795,24795,Kartica,28.5
24796,24796,Kartica,3.0
24797,24797,Kartica,39.9
24798,24798,Kartica,14.97
24799,24799,Gotovina,23.7
24800,24800,Kartica,59.69
24801,24801,Gotovina,15.6
24802,24802,Kartica,70.45
24803,24803,Kartica,11.7
24804,24804,Kartica,26.1
24805,24805,Kartica,7.5
24806,24806,Gotovina,13.7
24807,24807,Gotovina,32.0
24808,24808,Kartica,16.0
24809,24809,Kartica,22.46
24810,24810,Gotovina,72.69
24811,24811,Kartica,30.0
24812,24812,Gotovina,16.7
24813,24813,Kartica,19.6
24814,24814,Kartica,256.75
24815,24815,Kartica,51.68
24816,24816,Kartica,97.0
24817,24817,Gotovina,67.86
24818,24818,Kartica,3.2
24819,24819,Kartica,73.95
24820,24820,Kartica,179.92
24821,24821,Kartica,7.3
24822,24822,Gotovina,61.2
24823,24823,Kartica,16.99
24824,24824,Gotovina,34.0
24825,24825,Kartica,203.08
24826,24826,Kartica,76.48
24827,24827,Gotovina,7.1
24828,24828,Kartica,160.19
24829,24829,Gotovina,31.5
24830,24830,Gotovina,13.5
24831,24831,Gotovina,18.2
24832,24832,Gotovina,33.8
24833,24833,Kartica,4.5
24834,24834,Kartica,75.38
24835,24835,Kartica,21.8
24836,24836,Gotovina,44.8
24837,24837,Gotovina,15.8
24838,24838,Gotovina,82.85
24839,24839,Kartica,89.92
24840,24840,Gotovina,22.3
24841,24841,Gotovina,0.9
24842,24842,Kartica,3.5
24843,24843,Gotovina,28.0
24844,24844,Gotovina,114.2
24845,24845,Gotovina,42.79
24846,24846,Gotovina,34.59
24847,24847,Gotovina,42.7
24848,24848,Kartica,16.6
24849,24849,Gotovina,45.99
24850,24850,Gotovina,24.5
24851,24851,Kartica,16.7
24852,24852,Gotovina,32.0
24853,24853,Kartica,32.1
24854,24854,Kartica,69.99
24855,24855,Kartica,29.7
24856,24856,Kartica,56.97
24857,24857,Kartica,210.11
24858,24858,Kartica,89.3
24859,24859,Gotovina,5.7
24860,24860,Gotovina,68.27
24861,24861,Kartica,51.1
24862,24862,Gotovina,76.56
24863,24863,Gotovina,83.9
24864,24864,Gotovina,36.0
24865,24865,Kartica,16.1
24866,24866,Gotovina,49.98
24867,24867,Kartica,4.99
24868,24868,Gotovina,26.4
24869,24869,Kartica,34.0
24870,24870,Kartica,88.69
24871,24871,Gotovina,27.8
24872,24872,Kartica,18.0
24873,24873,Gotovina,82.48
24874,24874,Gotovina,167.43
24875,24875,Gotovina,26.99
24876,24876,Kartica,9.2
24877,24877,Kartica,68.0
24878,24878,Kartica,29.5
24879,24879,Kartica,158.75
24880,24880,Gotovina,27.2
24881,24881,Gotovina,49.38
24882,24882,Gotovina,65.1
24883,24883,Kartica,25.4
24884,24884,Kartica,10.8
24885,24885,Kartica,307.45
24886,24886,Gotovina,14.0
24887,24887,Gotovina,71.39
24888,24888,Gotovina,16.8
24889,24889,Gotovina,66.39
24890,24890,Gotovina,34.7
24891,24891,Gotovina,25.7
24892,24892,Gotovina,14.6
24893,24893,Gotovina,45.95
24894,24894,Gotovina,4.5
24895,24895,Gotovina,49.98
24896,24896,Kartica,18.6
24897,24897,Kartica,86.04
24898,24898,Kartica,10.5
24899,24899,Kartica,14.6
24900,24900,Kartica,89.98
24901,24901,Kartica,74.08
24902,24902,Kartica,56.5
24903,24903,Gotovina,400.43
24904,24904,Kartica,68.1
24905,24905,Kartica,45.2
24906,24906,Kartica,5.9
24907,24907,Gotovina,21.8
24908,24908,Gotovina,156.01
24909,24909,Kartica,97.32
24910,24910,Gotovina,10.5
24911,24911,Gotovina,31.4
24912,24912,Kartica,15.6
24913,24913,Gotovina,229.68
24914,24914,Kartica,27.97
24915,24915,Kartica,49.3
24916,24916,Gotovina,51.2
24917,24917,Kartica,17.6
24918,24918,Kartica,22.47
24919,24919,Gotovina,14.7
24920,24920,Gotovina,9.6
24921,24921,Gotovina,22.98
24922,24922,Gotovina,39.5
24923,24923,Kartica,33.8
24924,24924,Gotovina,44.3
24925,24925,Kartica,27.0
24926,24926,Kartica,12.0
24927,24927,Kartica,4.4
24928,24928,Gotovina,34.0
24929,24929,Kartica,74.98
24930,24930,Kartica,21.5
24931,24931,Kartica,3.6
24932,24932,Gotovina,37.7
24933,24933,Kartica,12.6
24934,24934,Kartica,76.17
24935,24935,Kartica,55.1
24936,24936,Kartica,33.0
24937,24937,Kartica,126.86
24938,24938,Gotovina,44.7
24939,24939,Gotovina,36.5
24940,24940,Gotovina,189.45
24941,24941,Gotovina,11.4
24942,24942,Gotovina,14.5
24943,24943,Kartica,52.78
24944,24944,Kartica,128.4
24945,24945,Gotovina,58.78
24946,24946,Gotovina,28.89
24947,24947,Gotovina,66.97
24948,24948,Kartica,9.0
24949,24949,Gotovina,70.15
24950,24950,Kartica,58.9
24951,24951,Kartica,7.5
24952,24952,Kartica,15.9
24953,24953,Kartica,14.3
24954,24954,Gotovina,7.5
24955,24955,Kartica,67.45
24956,24956,Gotovina,3.6
24957,24957,Gotovina,124.95
24958,24958,Gotovina,4.0
24959,24959,Gotovina,99.99
24960,24960,Gotovina,38.88
24961,24961,Gotovina,48.07
24962,24962,Kartica,37.6
24963,24963,Kartica,53.98
24964,24964,Gotovina,7.4
